0077744807;15.5;14.45;13.81;13.6;13.18;12.33;;;9.09;;13.14;12.25;11.7;11.53;11.17;10.45;;;7.7
0077744809;;;;;34.36;;;;;;;;;;29.12;;;;
0077744812;13.05;12.35;11.59;10.68;9.91;;;;;;11.06;10.47;9.82;9.05;8.4;;;;
0077744813;59;62.9;61.01;59.76;58.5;56.61;59;;22.55;040397;50;53.31;51.7;50.64;49.58;47.97;50;;19.11
0077744814;99;89.9;87.2;85.41;83.61;80.91;99;;36.54;040398;83.9;76.19;73.9;72.38;70.86;68.57;83.9;;30.97
0077744815;44.9;39.9;38.7;37.91;37.11;35.91;44.9;;15.25;040396;38.05;33.81;32.8;32.13;31.45;30.43;38.05;;12.92
0077744816;13.99;13.99;13.57;13.29;13.01;12.59;13.99;;5.64;040407;11.86;11.86;11.5;11.26;11.03;10.67;11.86;;4.78
0077744817;55;55;52.56;51.75;50.12;46.87;55;;30.58;020491;46.61;46.61;44.54;43.86;42.47;39.72;46.61;;25.92
0077744818;55;55;53.01;52.35;51.02;48.37;55;;31.75;020492;46.61;46.61;44.92;44.36;43.24;40.99;46.61;;26.91
0077744821;62.15;79.9;76.71;75.65;73.53;69.28;;;36.23;;52.67;67.71;65.01;64.11;62.31;58.71;;;30.7
0077744823;51.71;48.94;45.9;42.3;39.26;;;;;;43.82;41.47;38.9;35.85;33.27;;;;
0077744824;51.71;48.94;45.9;42.3;39.26;;;;;;43.82;41.47;38.9;35.85;33.27;;;;
0077744826;53.93;51.05;47.87;44.13;40.95;;;;;;45.7;43.26;40.57;37.4;34.7;;;;
0077744827;53.93;51.05;47.87;44.13;40.95;;;;;;45.7;43.26;40.57;37.4;34.7;;;;
0077744828;53.93;51.05;47.87;44.13;40.95;;;;;;45.7;43.26;40.57;37.4;34.7;;;;
0077744829;53.93;51.05;47.87;44.13;40.95;;;;;;45.7;43.26;40.57;37.4;34.7;;;;
0077744831;113.17;100;100;100;100;100;;;100;;95.91;84.75;84.75;84.75;84.75;84.75;;;84.75
0077744832;113.17;107.12;100.46;92.6;85.94;;;;;;95.91;90.78;85.14;78.47;72.83;;;;
0077744834;79.36;75;75;75;75;75;;;75;;67.25;63.56;63.56;63.56;63.56;63.56;;;63.56
0077744835;79.36;4.6;4.6;4.6;4.6;4.6;;;4.6;;67.25;3.9;3.9;3.9;3.9;3.9;;;3.9
0077744837;122.17;115.63;108.45;99.95;92.77;;;;;;103.53;97.99;91.91;84.7;78.62;;;;
0077744838;122.17;115.63;108.45;99.95;92.77;;;;;;103.53;97.99;91.91;84.7;78.62;;;;
0077744840;10537.45;7200;6907.21;6809.62;6614.43;6224.05;;;5150;;8930.04;6101.69;5853.57;5770.86;5605.45;5274.62;;;4364.41
0077744841;16343.8;15469.8;15005.71;14696.31;14386.91;13922.82;;;8740.01;;13850.68;13110;12716.7;12454.5;12192.3;11799;;;7406.79
0077744846;1557.66;1451.24;1393.19;1335.14;1277.09;;;;;;1320.05;1229.86;1180.67;1131.47;1082.28;;;;
0077744848;1960.545187;1855.669355;1740.39635;1603.876948;1488.603943;;;;;;1661.48;1572.6;1474.91;1359.22;1261.53;;;;
0077744850;2572.13;2792.2;2708.43;2652.59;2596.75;2512.98;;;1274.7;;2179.77;2366.27;2295.28;2247.96;2200.64;2129.64;;;1080.25
0077744851;474.85;449.46;421.52;388.51;360.58;;;;;;402.42;380.9;357.22;329.25;305.58;;;;
0077744854;696.72;659.47;618.48;570.05;529.06;;;;;;590.44;558.87;524.14;483.09;448.36;;;;
0077744855;4701.782451;1299;1299;1299;1299;1299;;;1299;;3984.56;1100.85;1100.85;1100.85;1100.85;1100.85;;;1100.85
0077744857;5564.43;5266.87;5108.86;5003.53;4898.19;4740.18;;;2547.15;;4715.62;4463.45;4329.54;4240.28;4151.01;4017.1;;;2158.6
0077744858;6004.593433;3932.8437;3735.91;3697.96;3622.04;3470.22;;;2750.16;;5088.64;3332.92;3166.03;3133.86;3069.53;2940.86;;;2330.64
0077744859;27580.535612;26105.94525;24483.534211;22565.933869;20943.52283;;;;;;23373.34;22123.68;20748.76;19123.67;17748.75;;;;
