011111586;КОЛЛЕГИЯ АДВОКАТОВ Г. ГАТЧИНА;393
011137647;ИНСТИТУТ СПЕЦИАЛЬНОЙ ПЕДАГОГИКИ И ПСИХОЛОГИИ, НОУ;130
000036075;БАНК ГОРОДСКОЙ ИПОТЕЧНЫЙ БАНК, ООО (торг-12);20
011168683;ЦЕНТР ТРАНСПОРТНОГО ПЛАНИРОВАНИЯ СПБ, ГБУ;465
772176037;ТРАНСМОНТАЖСТРОЙ, ООО;150
011123960;ЛЕНТА, ООО (ТК-10);88
011124005;С-З СДЕЛАЙ СВОИМИ РУКАМИ , ООО (магазин 005);7525
011173915;ТЕХНОСЕРВИС, ООО;30
000016691;ПРЕДПРИЯТИЕ ЭРМА, ООО;10
011199010;СТРОЙДЕТАЛЬКОМПЛЕКТ, ООО;45
130000145;ПОЛИКЛИНИКА №52 ГОРОДСКАЯ, ГБУЗ Г.МОСКВЫ;1110
011138295;КОМПАНИЯ ЖИЛКОМСЕРВИС №1, УПРАВЛЯЮЩАЯ, ООО(они же УП ГОРОД, ООО);40
011118293;АГЕНТСТВО БАЛТИЙСКОЕ, ООО;90
011165128;ИП ПОНАМАРЕВ В.Г. (они же АвтозонаСПб);40
011175246;ТРАНС-К, ООО;585
011129515;АЛЬТЕКС, ООО;40
011186829;ГИДРОТЕХИНЖИНИРИНГ, ООО;330
011158405;ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В ЛОМОНОСОВСКОМ Р-НЕ ЛО, ФБУЗ, ФИЛИАЛ;1055
011186772;ТОМАНЬ-ДЕЛЬТА, ООО;160
000010525;САНАТОРИЙ СЕВЕРНАЯ РИВЬЕРА, ЗАО;65
011126245;АЛЬФАПРОЕКТ, ООО;425
000014865;УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА И КОММУНАЛЬНОГО ОБСЛУЖИВАНИЯ ПУШКИНСКОГО Р-НА СПБ ГКУ;210
011133477;ПРЕДСТАВИТЕЛЬСТВО ГЕДЕОН РИХТЕР , ОАО;365
011160400;ВЕКТОР, ООО (они же ТСЖ 3-я Тверская-Ямская 25);40
000008540;АНЗБЕРГ, ООО;10
011120371;ГРАНТСТРОЙ, ООО;283
000012951;ПИРРА, ООО (они же Элфото, ООО);1935
011197239;ИП ЛЕГЕЕВА ЛЮБОВЬ НИКОЛАЕВНА;160
011120335;ДЕКОРА, ООО (они-же Дом тканей);60
011119967;ГРАНИТ, ООО (они же ИП Силаков);7043
000014194;РОЩИНСКИЙ ДОМ, ОАО;68
011176423;НОРДСКАН, ООО (они же Сотранс Трейд ПитерБасЦентр);510
011126401;ПРОМЕТЕЙ, ООО ( они же Союзпечать);768
011151931;ФИРМА СТОЛИЦА, ТУРИСТИЧЕСКАЯ;80
011127392;ЭЛЛАДА, ООО;1395
011165428;ЛАГУНА, ООО (они же Вальд Денигма);620
011122303;ОЛИМП, ООО;55
000038117;МОДУЛЬ-ПРО, ООО;10
011162271;БАНК РАЗВИТИЯ ОБЪЕДИНЕННЫЙ, ООО;123
011129286;САЙМААН ЛИИКЕННЕ, ООО;315
011166885;ЕЕ МЕДИА, ОАО;26250
000011117;СЕЛЕНА, ЗАО;260
011115979;МИКА, ООО (КРИСТОФФ ОТЕЛЬ);1140
130000179;КУРГАНМАШЗАВОД, ООО;10
011136284;ПАТРИОТ-ДЕВЕЛОПМЕНТ, ЗАО;158
011158419;КАРБОН, ООО( они же Аудит-Еврофинанс АГК);10
011119797;ЮНА, ООО;140
011124531;СЕВЕР ЭВМ КОМПЛЕКС, ОАО;52
011114072;МИР НПП, ОАО;160
011146919;ИП ЖУРАВЛЁВА Р.П.(Они же Веста-Альфа);167
011168567;КОМПАНИЯ ДОБРОСЛАВА, ФАРМАЦЕВТИЧЕСКАЯ, ООО;1031
011203284;ЛАРУС, ООО;335
011186273;ТРУБПРОМ, ООО;150
772176015;ЦЕНТР АСПЕКТ, СЕРВИСНЫЙ, ООО;735
011126885;ЛЕНСТРОЙМОНТАЖ, ООО (они же Ленстроймонтаж ЗАО);1553
011123901;АВТО КОНТУР, ООО;40
011125439;ЦЕНТР ЮРИДИЧЕСКИЙ СПБ, ООО (они же Центр юридический Петербурга);88
011121715;КИМЕХ, ООО;40
000036113;ШКОЛА №210 ЦЕНТРАЛЬНОГО РАЙОНА;395
000009158;КОМБИ, ООО (торг12);4815
011122480;МАК-ДАК НЕВА, ООО;20
011116625;ГИМНАЗИЯ №52 ПРИМОРСКОГО РАЙОНА, ГБОУ;480
011113952;БАЛТИЙСКИЙ ХОЛОД, ООО( они же Газпромарматура,Компания холод.Балтийская);435
011120978;ИНСТИТУТ АЛЬТЕРНАТИВНЫХ ТЕХНОЛОГИЙ;15
011122367;ЭКСТРАТЕХ, ООО (они же  Аудит-ЕвроФинанс Альфатон-СПб Эксперт,Навигатор, Новые интернет технолог.);415
011196761;ИЗДАТЕЛЬСТВО КОСМЕТИК ИНТЕРНЕШНЛ;150
011151950;ГБОУ прогимназия №1723;80
011165636;КОФЕМАНИЯ, ООО;170
011172084;КОМПАНИЯ СТЕНОВА, ТОРГОВО-ПРОМЫШЛЕННАЯ, ООО;460
011131342;АЛЬФА Л СЕРВИС, ООО;150
011126781;ТЕХНОЛОГИИ  ХИМИЧЕСКИЕ НОВЫЕ, ООО ( они же Химтрейд Групп, Торгово-сервисная компания);75
011159680;ДЕТСКИЙ САД №108 НЕВСКОГО Р-НА СПБ, ГДОУ;360
011124783;АПТЕКА ФИАЛКА №4, ООО Дунайский пр.34\16;50
011120324;НЭК, ООО;1378
011152207;САГИТАРИУС, ООО;190
011136483;СПЕЦКОМПЛЕКТ, ЗАО;165
011165951;СНПЧ, ООО;275
011144965;ПРЕСТИЖСТАНДАРТ, ООО (они же Полюс Барит, ОП);150
011143922;КАРИАТИДА, ООО;490
011134973;БАЛТФАСАД-СПБ, ООО;210
011165368;ДЕТСКИЙ САД №137 НЕВСКОГО РАЙОНА СПБ, ГБДОУ;1050
011160731;ФАБРИКА ДРОБЭКС, ООО;305
011135800;ПАРАМАУНТ ТРАНСПОРТ ГРУПП, ООО (они же СиБрокер);767
011129416;СПЕЦКОМПЛЕКС, ООО;20
011166592;УПРАВЛЕНИЕ ДЕЛАМИ ГУБЕРНАТОРА МО И ПРАВИТЕЛЬСТВА МО;20
011132641;НЭМО, ООО (они же Общество Электро-Монтажное Невское);1982
011115465;НЕФ, ЗАО;1033
011138086;ТЕХНОЛОГИИ ЗАЩИТЫ, ООО;104
011165501;ЗАВОД БКТП, ООО;150
011135985;ОТЕЛЬ ПАРК, ООО;150
011151390;ПРОФСЕРВИС, ООО;396
000008995;СПЕЦАВТОМАТИКА, ЗАО, ЦТО;978
011138180;СТРОЙТЕСТ, ООО;1288
011122202;ЕВРОСТРОЙСТАНДАРТ, ООО ( они же Евростройстандарт,ЗАО);30
011197415;ПРЕЗИДЕНТ СК №1, ООО;695
011146177;АСФАЛЬТСТРОЙ, МОСПРОМСТРОЙ, ЗАО;170
011149352;ИНТЕРМЕБЕЛЬ-2000, ООО;150
011126345;УПРАВЛЕНИЕ ФЕД.СЛУЖБЫ СУДЕБНЫХ ПРИСТАВОВ  ПО ЛО;3295
011164754;БЮРО СТРОИТЕЛЬНОЕ ИНВЕСТИЦИОННОЕ, ООО;345
011135038;ТОМИЛЬ, ООО;75
011149702;1 ГЛАСС,ООО (они же ООО "Стекло и стеклоизделия");100
011120803;ПРОГРЕСС, ООО;50
011146146;СПЕЦТЕХ СПБ, ООО;200
011134782;СТРОЙТЕХАРЕНДА, ООО;334
011117709;БИРКИН, ООО;238
011131153;ЧЕТВЕРТЫЙ ТРЕСТ-1, ЗАО;230
011120842;МАЕРС, ООО;110
000010875;СК АСК-МЕД, СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ, ЗАО( он же СК АСК-Петербург ОАО Аьфастрахование);30
011168552;ЗАВОД ИМ.ФИЛАТОВА В.П., ООО (они же Ри а Панда);240
011181492;ПЕРВОЕ ИПОТЕЧНОЕ АГЕНТСТВО;150
011152897;ЖСК ПИРИТ;410
011124460;ЦЕНТР ЭКСТРЕННОЙ И РАДИАЦИОННОЙ МЕДИЦИНЫ  ИМ.А.М. НИКИФОРОВА, ФГУЗ;5670
011193820;ДЕТСКИЙ САД №42 КОЛПИНСКОГО Р-НА СПБ, ГБДОУ;480
011115628;БИЗНЕС-ШКОЛА РГС, АННОО;852
011164322;ФОРЕКСТИМ САНКТ-ПЕТЕРБУРГ, ООО;507
011186807;ЦЕНТР КОМПЛЕКТАЦИИ КРИС, ООО;125
011166674;ЮНИОН-ТРАНЗИТ, ООО;150
011130574;ДЕТСКИЙ САД №90 ФРУНЗЕНСКОГО РАЙОНА СПБ ГДОУ;50
011148674;КРАНТЕХНИК, ООО;75
011125257;АПТЕКА ОЗЕРКИ 14, ООО;937
011121568;ХАБАЗИТ ЛТД, ООО;928
011166117;ФАНКИ КИТЧЕН, ООО (они же Глобал Поинт, Дэнс Плэнэт);420
011140068;ПЕТРОСЛАВ  ГИДРОСЕРВИС, ООО;335
011194719;ИП КОЛЬЧЕНКО АНДРЕЙ ВАЛЕРЬЕВИЧ;150
011117390;НЕСТЛЕ РОССИЯ, ООО, СПБ ФИЛИАЛ (торг -12);30
011144942;ГИПЕРМАРКЕТ ПУТЕШЕСТВИЙ, ООО;10
000013181;ГРОМ, ООО;150
011166857;ТЕХНИКА, ООО (они же Климат Компани Механика);10
000011277;ТЕПЛОФИЗИКА, ООО;895
011126025;ГАЗИНФОРМСЕРВИС, ООО;150
000001588;АСТРА 2, ООО;120
011194078;ВОЕНСПЕЦОДЕЖДА, ООО;150
011118136;КОНТУР ИЗОТЕРМ, ООО (они же ПромСнабСервис);503
011142171;АРТЕКНОЛОДЖИ,ООО, VIP-TV;626
000009716;НЕОН, ООО;240
011199073;УНР-427 ГОЛОВНАЯ КОМПАНИЯ, ЗАО(они же УНР-427 ЭЛЕКТРА ГОЛОВНАЯ КОМПАНИЯ, ООО,УНР-427 Приморск);675
011169359;Живой Звук, ООО;1324
011136958;МОНОЛИТ ЭЛКОММ, ООО;235
000037045;ИП ВАСИЛЬЕВА;45
011198976;ПРЕДПРИЯТИЕ НАГАТИНО, ООО;20
011115623;ДЭНВУД, ООО;20
000002381;АКВА-СЕРВИС МИК, ЗАО;150
011111730;ЦЕНТР КОМП.СОЦ.ОБСЛУЖ.НАСЕЛЕНИЯ КАЛИНИСКОГО РАЙОНА;2235
011165604;ДЕТСКИЙ САД №89 ПРИМОРСКОГО Р-НА СПБ, ГБДОУ;210
000002638;ЦЕНТР КАЧЕСТВА СТРОИТЕЛЬСТВА СПБ (они же Центр качества строительства СПб);671
011163840;ЖИЛФОНДСЕРВИС, ООО;10
011123001;НЕВА ЭЛЕКТРИК, ООО;285
011137893;СВЕТОЗАР, ООО (они же Мастерская Святозар);540
011127501;ТЕПЛОВОДОСНАБЖЕНИЕ, ООО (они же Центр ЖКХ, МУП);178
000035051;АВЕЛАКОМ, ООО;212
011168112;ЦЕНТР №294 ПО ПРОВЕДЕНИЮ СПАСАТЕЛЬНЫХ ОПЕРАЦИЙ ОСОБОГО РИСКА, ФГКУ;5505
011166070;ЭКСПЕРТ, ООО (ПКО наличка);970
011123914;БАЛТИЙСКАЯ ПЕРСПЕКТИВА, ООО;495
011128510;БУХЭКСПЕРТ, ООО ( они же Ассоциация бухгалтеров маоых предприятий);565
011198985;ИП МИХЕЕВА Е.Н;10
000011518;ШКОЛА №112 ВЫБОРГСКОГО Р-НА СПБ, ГБОУ;1275
011127640;АРГУС-ТЕХНО, ООО;383
000014623;РЕИЛ КОНТИНЕНТ, ООО  не раб.(они же Реил Континент СПб);290
011133528;ПРИНЦИП АН;150
011114198;АЛЛОТИНА, ЗАО СКОБЕЛЕВСКИЙ,19;480
011142437;ПИТЕР ДЕВЕЛОПМЕНТ, ООО;190
000037437;ДИСПАНСЕР №10 КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ГУЗ СПБ;720
011129274;ТД ОБЪЕДИНЕННЫЙ, ООО ( они же КОРВЕТ);290
011165260;ФИРМА СТАЛЬКОН, ПРОИЗВОДСТВЕННО-СТРОИТЕЛЬНАЯ, ООО;2600
011183125;ПАКФИЛД, ООО;305
011131982;СНАБСТРОЙ СПБ, ООО;20
011175235;ТКТ, ООО;184
011113691;АСАМИ, ЗАО (они же Асами, ООО);600
011118496;ОБЪЕДИНЕНИЕ АМТ, НП, ОАО;150
011166649;НПФ ЭЛЕКТРИК, ЗАО;145
011136389;РЕГИОН, ООО ( они же ИП Иващенкова Эмилия,ТД Иванки Конкорд,Сириус,Иванко).);20
000011488;МАРКЕТ ЛАЙН, ООО;75
011165397;ЛАКИСТРОЙ, ЗАО (они же Суипроект);1811
011166295;СМУ-СПБ, ООО;160
011139156;ЦЕНТР ТАРИФНО-ЭКСПЕРТНОГО ОБЕСПЕЧЕНИЯ, ГУ СПБ;150
011175225;СТРОЙИНКОМ, ООО;295
011186385;АУДИТ-ЭКСПЕРТ, ООО;190
000036450;ТАГМА МЕДИКАЛ, ООО;60
011118414;ЛЕНСТРОЙТОРГ, ООО;800
011125864;ФИТНЕС ГРУПП СПБ, ООО (они же  ФинПроф СПб Планета Фитнес СПБ);20
000000817;НИЕНШАНЦ, ЗАО(они же Ниеншанц, УПК);2315
011131658;СП ПРОМГРУППА (они же Нева-Лайт);350
011156286;ОСТЕОМЕД, ООО (они же Остеомед);835
011186365;АРБ, ООО;75
011152579;ЖИВАНА, ООО (они же РЭД РАТ, ООО);190
011134707;ВОСТОК-АВТО ЖУКОВО, ООО;60
0P1166371;ДЕТСКИЙ САД №48 КИРОВСКОГО Р-НА СПБ, ГБДОУ;165
011113664;ЛЕНОБЛЗЕМ,ООО (док);30
011120716;ЗАВОД НЕВСКИЙ ЛАМИНАТ, ООО;253
011183809;ЛИТЕРА, ООО;290
011127797;АММОН, ООО (они же Аммон Снабжение);319
011122729;КАЛИНА ТОРГ, ООО(они же Компания Национальная продуктовая, Лига Торг);685
011194360;ОМНИ ТРАНС, ООО;10
011158642;КОМПАНИЯ СТРОИТЕЛЬНАЯ СЕВЕРО-ЗАПАДНАЯ, ООО (они же Компания строит.Северо-Западная);115
011168661;СИЛАНКО, ООО;365
000034992;ФОНД СОЦ.ПОДДЕРЖКИ СОФИЯ, БЛАГОТВОРИТЕЛЬНЫЙ ( они же Софийский собор Приход Вознесенского собора М;190
011163071;ДЕТСКИЙ САД №112 АДМИРАЛТЕЙСКОГО Р-НА СПБ, ГБДОУ;30
011122416;СТРОЙКОМПЛЕКТ, ООО (они же Ленстройремонт Норма-Строй, Неон);20
011168467;ЦЕНТР МОЛНЕТ, ИННОВАЦИОННЫЙ ТЕХНОЛОГИЧЕСКИЙ, ЗАО;255
011125221;БУМТРАНС.СПБ, ООО;380
000037233;МАРТЕНСИТ, ООО П/П (Они же Балттехресурс,ЗАО);817
011140136;СТРОЙИНТКОМ, ООО;370
011153066;КОМПОНЕНТЫ И СИСТЕМЫ ОПТИЧЕСКИЕ, ООО;954
011137586;ДКК, ЗАО;150
011111870;ЭЛЕКТРОФИЗИКА, ООО (они же Нииэфа - энерго);443
011158240;УНИВЕРСАЛСЕРВИС-88, ЗАО;210
000014669;ВИАДИ, ЗАО;513
011140273;РДК ФИТНЕС, ООО;190
011147273;КОМПАНИЯ РД, ООО;370
011127360;КЛИНИКА РЕПРОДУКЦИИ, ООО ( они же Медведь-СПБ,ООО);218
011135785;ХАЙМЕДИА СЕЙЛС;150
011175170;ЭЙСИЭЙ ПРОФ ГРУПП, ООО;170
011182834;СИСТЕМЫ КОНСАЛТИНГОВЫЕ ОБЪЕДИНЕННЫЕ, ООО;325
011186891;СПЕКТР-ЛЮКССТРОЙ, ООО;20
011151511;КОЛЛЕГИЯ АДВОКАТОВ, ГОРОДСКАЯ МОСКОВСКАЯ;90
011127302;ТК СЕМЬ ХОЛМОВ, ООО ( они же  ИП Сухондяевская И.С.ИП Звягинцева С.Ю.Сириус ТК Перспектива);485
011139634;БАЛТИКПРОМСТРОЙ, ООО;10
772176433;БАШНТК, ООО;10
000036867;НОРД-СИНТЕЗ, ООО;743
011139955;ИП ШУЛИНА МАРИАННА ВАЛЕРЬЕВНА;30
011125411;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВО И ПРОЕКТИРОВАНИЕ,ООО(Петростройпроект Ленинград-й промстройпроект)Не рабоч;128
000011288;АВТОХОЗЯЙСТВО ГУВД ПО г.СПБ И ЛО;1453
000002534;КМК, ЗАО (они же Компания СКС, Бриз, ООО);640
130000153;СТУДИЯ ЛУЧШИЙ ИЗ МИРОВ, ООО;20
011158910;ПРЕМЬЕРА ТУР, ООО;180
011162838;ШКОЛА №541 КУРОРТНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА, ГБОУ СОШ;350
011161197;ИП БРОДА (Они же КАЛИПСО);230
011165971;КОМПАНИЯ КОРСАР-ИСТ, ООО (они же Компания Корсар-Моторс, ООО);105
011138179;ЦЕМЦЕНТР ОБВОДНЫЙ,  ООО;10
011163288;ЦЕНТР МАРКЕТИНГОВЫХ КОММУНИКАЦИЙ, ООО;115
011120497;ЦЕНТР НАЛОГОВЫЙ, ООО(они же Налоговый центр ЗАО);260
011127347;ТД АНТАРЕС, ООО ( они же Министр Мелочей, Сеть магазинов Морковь) НЕ РАБОЧАЯ;988
011190509;ЛАМБРЕ.АРТ, ООО;190
011166441;СТУДИО 39, ООО;20
011129981;АЛЬКАСАР СПБ, ООО;50
000011312;ЦЕНТР БЕЛЬЕОПТТОРГ,  ООО;773
011137329;НОТАРИУС;150
000009477;БАЛТКОМ ЛАЙНЗ СП ЗАО;2675
011193010;ВЕЗА-СЕВЕР, ООО;120
011115723;ПАРИ ГРУПП ПЕТЕРБУРГ, ООО (они же Торгпрайм);49
011144914;ЭТАЛОН, ООО (они же Сектор Плюс Фортуна Сервис);790
011125320;ИП ЗЕМСКОВ БОРИС ИВАНОВИЧ;20
011135440;МИЛЛЕР, ООО ( они же Две Палочки);1421
011121460;ТЕРМОСТАЛЬ, ЗАО;90
011137391;ГОСТИНИЦА АЛРОСА, ЗАО;290
011112615;ФИРМА АТАЯДА, ФАРМАЦЕВТИЧЕСКАЯ, ООО ( они же Кардиопроект);1695
011127802;КОНСУЛ, ООО (они же Консул С-З);500
011146278;ТЕХНОПРОМКОМПЛЕКС, ООО;130
011123934;ТСЖ ДОМ НА РУДНЕВА (они же Чайка, ТСЖ Прагма-Хаус, ТСЖ);20
000037327;РЕАЛ-СБ, ООО;190
011151653;РЫНОК ВЕЛОЗАВОДСКИЙ, ОАО;105
011133327;ИП ВАСИЛЬЕВА АННА ГРИГОРЬЕВНА;150
000017036;ОТДЕЛЕНИЕ ПО Г.КРОНШТАДТУ  УФК ПО Г.САНКТ-ПЕТЕРБУРГУ;858
011117832;СТРАЙДЕР КОМПЬЮТЕРС, ООО ( они же Интелвижен,ООО);343
011123892;ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В КИРОВСКОМ РАЙОНЕ ЛЕН.ОБЛ., ФБУЗ;1845
011131714;РЕНЕСАНС, ООО ( они же СтройДом);30
011120996;ВИЛАР ТУРС СПБ, ООО;165
011156420;РЕГИОНАЛЬНОЕ РАЗВИТИЕ, ООО;231
011203182;АГЕНСТВО КИРЫ АЛЛЕЙНОВОЙ РЕКЛАМНОЕ, ООО;210
011156495;ПОЛИМЕР, ООО(они же КИКО-М, ООО);220
011136596;АРСЕНАЛ ГРУПП, ООО (они же UTF-C);195
772175098;ПРИМА, ООО;190
011166315;ОТКРЫТИЕ СТРАХОВАНИЕ, ОАО;630
011174364;2463 ЦБПР;250
011116588;ВЕСТКОМ, ООО;250
011144855;РУССКИЙ СТАНДАРТ ВОДКА, ООО (они же ЮНИОНТРАСТСТРОЙ, ООО);3376
011112108;МИФНС РОССИИ №22 ПО СПБ;2858
011184581;ЖСК НИИР;10
011117445;ШКОЛА №439 ПЕТРОДВОРЦОВОГО РАЙОНА СПБ, ГСОУ СОШ;3165
011139739;АВТО-СПЕЦ, ООО;40
011126597;ХЕНДЭ МОТОР МАНУФАКТУРИНГ РУС, ООО (Мебельная);2278
011120116;СТЕЛЛА, ООО (они же Кик Петрофарм);45
011199099;РОСМЕТ, ООО;550
011165836;ЗАВОД ЛЕНТЕПЛОПРИБОР, ОАО (они же Леге Леге Артис);30
011116773;ИНСТИТУТ ЭНЕРГЕТИЧЕСКОЙ ЭЛЕКТРОНИКИ, ЗАО;1684
011138497;АВАНГАРД ИНЖИНИРИНГ, ООО;254
011138356;САЙМОН, ООО (они же Фактор плюс);200
011165012;БИЭССИ, ООО;350
011197924;АВ-ТЕКСТИЛЬ, ООО(они же АМ-ТЕКСТИЛЬ, ООО);696
011131537;ЛАКИ ФРУТ, ООО (они же Триаком);945
011137784;ДЕВАЙС, ООО;150
011120518;СИАЛ ПЕТЕРБУРГ, ООО(они же ДЕЛЬТА, ООО);957
000013959;ПЕТЕРБУРГ ТЕЛЕРАДИОКОМПАНИЯ, ОАО;75
011150950;ГИКОМ М, ООО;75
011117111;ЗАВОД ГОЛОВНОЙ, ОАО (они же Стройкомплект, ЗАО);105
772175109;АЙЗЕТ-ТЕЛЕКОМ, ООО;10
011112486;УНР-427 ПРОЕКТ,ООО(они же Семь колец, УНР-427 Проект, УНР-427 Электра);44
011130111;МАТРИКС, ООО;190
011137178;ПОРТЖИЛСТРОЙ, ОАО;150
011121106;ВАРНА, ООО (они же Инфанси Лапси);759
011140152;РЕНЕ ЛОГИСТИК, ООО;200
000008369;СТРУЙНЫЕ ТЕХНОЛОГИИ И СТРОИТЕЛЬСТВО, ООО(они же Водоканалстрой);858
011138742;ИНДИД-ПРОЕКТ, ООО;10
011122982;АРКАИМ, ООО (док);140
011137660;ГРЕТТА, ООО(они же Пактор, Пола, Вольта, Корса, Галант,Форэл);330
011126921;ККЖ-С, ООО;165
011151416;РОЗА ВЕТРОВ МИР, ООО (они же Роза Ветров М);2430
011165405;СОЛНЕЧНЫЙ ГОРОД, УПРАВЛЯЮЩАЯ КОМПАНИЯ,  ООО  (они же Техно Сервис Экспрес, УК Сервис Экспрес, УК);725
011154867;КАДО, ООО;42
011165170;СЛУЖБА ДОСТАВКИ БАЛТИЙСКАЯ, ООО;1330
011134029;ПТС, ООО;2463
011133462;КОМПЛЕКТСТРОЙ ГРУПП, ООО;80
011125412;КОМПАНИЯ ЭЛЕКТРО, ЭЛЕКТРОТЕХНИЧЕСКАЯ, ЗАО;141
000016759;СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ КОЛПИНСКОГО РАЙОНА, СПб ГУЗ;88
011137471;ТЕПЛОВОДОСНАБЖЕНИЕ, ООО (они же ПРОКОМСЕВИС, ООО);40
011121349;ТАУЭР, ООО ( Они же Такт, Алюстем Алюстем Инжиниринг);135
011113412;МАСТЕР, ООО (они же Река Кипер);2955
130000184;КАСУМИ НАЙФ, ООО;10
011157118;ТЕХТРИЗОНСЕРВИС, ООО (они же Феникс, Вира Северо-запад, Ремпроект);190
011125751;БАРРЕЛЬ, ООО (они же Эврика);240
011137507;КОМПАНИЯ ВИКТОРИЯ, ПРОЕКТНО-СТРОИТЕЛЬНАЯ, ООО;210
011156455;ПОЛИБАЛТ, ООО;160
000000864;ИП ЖУКОВА;88
011137114;ЕТС, ООО( они же Клинфронт, Кадровое агентство СПБ ЕТС-ЭкспоСервис);156
011128131;ЮНИКРЕП, ООО (они же Центр монтажной пены Юнифлекс Юнитех Новые технологии);200
011165168;ЦЕНТР ЭКСТРЕННОЙ ПСИХОЛОГИЧЕСКОЙ ПОМОЩИ МИНИСТЕРСТВА РФ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ;465
011135268;ЭЛЕКТРОТЕХНИКА СЕВЕРО-ЗАПАД ЕВРОПЕЙСКАЯ, ООО;725
011126967;ТРАНСПОРТНЫЕ СИСТЕМЫ, ООО ( Они же Евро-Тэк,ООО);10
011114209;КОМБИНАТ МАСЛОЖИРОВОЙ СПБ, ОАО;118
011203937;ЭКОБЫТСЕРВИС, ООО;145
011198942;ИП КОЗЛОВА МАРИЯ АЛЕКСАНДРОВНА;60
011168914;НПХ Терминал-100, ООО;30
011119991;КОМПАНИЯ КРИСТИНА, СТРОИТЕЛЬНАЯ , ООО;663
011182794;БАНК ОБЪЕДИНЕННЫЙ ФИНАНСОВЫЙ КАПИТАЛ, Ф-Л В СПБ, ОАО;430
011139531;АВРО, ООО;180
011120423;ПРОДВИЖЕНИЕ, ООО(то же Продвижение,ООО);808
011162484;УНИВЕРСАЛ, ООО (они же Холдинг Биц Фрешлинк);70
011165896;РЕМНЕВА ВАЛЕРИЯ;10
011113316;СОВЕТ МУНИЦ.МО ПРАВОБЕРЕЖНЫЙ (они же Вива);953
011145322;ПРОИЗВОДСТВЕННАЯ ГРУППА БАЙКАЛ,  ООО;150
011122688;ЛИЦЕЙ ИМ.А.Г.НЕБОЛСИНА ПОЛИТЕХН. ПРОФ.СПБ, ГОУ;480
011130302;БИРОН, ООО (они же ДЭНССАУНД);160
011138427;БАНК РОССИИ ЦЕНТРАЛЬНЫЙ;150
011197865;АЛЛЕГРИНИ РУССИЯ, ООО;300
011136529;УНИВЕРСИТЕТ ЭКОНОМИКИ И ФИНАНСОВ ВЫСШАЯ ЭКОНОМИЧЕСКАЯ ШКОЛА СПБГУЭФ;1320
011161715;ОКЕАНПРОМ, ООО (они же Мастикс, ООО);495
011134932;КОМПАНИЯ АКАДЕМСНАБ, ООО;255
011153780;БЮРО ЩЕГЛОВ И ПАРТНЁРЫ, АДВОКАТСКОЕ;602
000008598;АГЕНТСТВО ОДЕЖДА ДЛЯ РАБОТЫ, ООО (они же ТД одежда для работы);383
011139486;КОМПАНИЯ ОСТ, СТРОИТЕЛЬНАЯ ИНВЕСТИЦИОННАЯ, ООО;715
011163863;ДЕТСКИЙ САД №32 КИРОВСКОГО Р-НА СПБ, ГБДОУ;155
000016014;АЖУР, ООО ( они же ТД Ажур);165
011116173;АВТОЛАД, ООО (они же НАФТЭН, ООО);578
011147367;ИП БЕЛОВА( Праксис);10
011123747;КНИГА ПЛЮС, ООО;538
011130598;ШКОЛА №153 ФРУНЗЕНСКОГО РАЙОНА СПБ ГОУ ВЕЧЕРНЯЯ;50
011149415;БАЛТМЕТАЛЛ, ООО;775
011165556;ПРОМЭКОЛОДЖИ, ООО;425
011115733;СЕМАКС, ООО;924
011127495;АПТЕКА №2 ЦЕНТРАЛЬНАЯ ГОРОДСКАЯ МП Г.ПСКОВА( Аконит МФФ Розничные сети);733
011111128;МК ЛИМИТЕД, ООО;828
011138791;АРСЕНАЛ-ПНЕВМАТИКА, ООО(они же АЛЬФА ПНЕВМАТИКА, ООО);80
011134241;ЦЕНТР САКУРА, ЯПОНСКИЙ, ЧОУ ДО;520
011161118;ПОЛИКЛИНИКА №6 ГОРОДСКАЯ СПБ, ГБУЗ;735
011125153;ЗАВЕДЕНИЕ №21, ООО (они же Васаби);410
130000183;ЭКОГРИН, ООО;192
011147277;ЭЛАЙН, ООО;145
000013874;ПИТЕРБЭГ, ЗАО, (они же Кассимати);1472
011164458;ПРОМ-КОМПЛЕКТ, ООО;180
011165440;ПРОКОМСЕРВИС, ООО (они же ТЕПЛОВОДОСНАБЖЕНИЕ, ООО);50
011127622;СТРОЙСЕРВИС, ООО(они же МедиаМикс Унистар Петроторг МегаКомпСервис Атлантик Альфа ТПК);88
000000787;ФИРМА МАКГРАВ,  ООО;120
011113643;ВРТ, НПП,ООО, ТОРГ-12;360
011130863;ИП КАЗАКОВ А.А.;350
011127587;АУДИТ-СИСТЕМА, ООО (они же Аудит-Центр,ООО);1153
