7774961237;1
7774946559;351
7774957161;0
7774957222;0
7774963987;0
7774972057;1
7774951844;6
0077744774;0
7774951928;3
7710333199;0
7774952054;9
7774971117;2
7717894877;29
7774955589;99
7774962278;0
7774952063;0
2740000008;0
7774958647;6
7774962228;0
7774964975;0
7774962941;0
7774964234;0
7774967374;0
7774967375;4
7774957361;0
7774967379;8
2650000674;0
7715001121;0
7715000676;0
7774952447;0
7715007082;0
0077744831;0
7774954165;0
7715011234;0
7715009292;0
7715010903;0
7715009140;0
2650000680;0
7715002487;0
7715011563;0
7774952998;0
7715012049;0
7715000831;0
7715009216;0
7774967381;0
7774967382;0
7774957010;0
7774954785;11
7774956013;0
7715012214;0
7774957691;0
7715000371;0
7774954388;0
7714999342;0
7774947159;123
7774952005;19
2612000548;164
2612000547;0
7774952014;0
7774959803;0
7714998672;26
7715010047;1
7774967098;0
77746605;0
7715010797;0
7774959420;0
7774956578;0
7774966210;0
7774950054;0
7774957812;0
7774966524;0
7774952395;0
7715001638;0
7774968424;0
7715012287;0
7715013022;0
7774967401;0
7774964816;0
7774957137;2
7774959812;0
7774967378;0
7715002045;6
7714994524;6
7714998518;5
7717895123;12
7715004110;10
7774968354;0
7774968355;0
7774971902;0
7774967384;0
7774971116;1
7774971903;0
7774958572;9
7774967597;3
7774952224;0
7774957755;9
7715013127;21
7774972223;0
7774973036;1
7774947111;0
7774954775;7
7774947180;8
7774969839;0
7774963257;7
7774963018;39
77744984;226
7774955236;4
0771499544;1
7774958256;3
7774957462;0
7715005035;0
7774955862;17
7717895089;2
7774948287;6
7774966716;0
7774954149;0
7774975745;0
7774971526;0
7774972772;0
2612000013;447
7774966330;1
7715012748;3
7715003497;1
7715001154;5
7774955354;10
7715001150;2
7774961690;0
7715012815;0
7774964695;0
7717894849;10
7717894850;126
7774969692;0
7774970409;0
7774970410;11
7774958654;7
7774964170;12
7774971883;0
7774975179;0
7774972582;1
7774956575;3
7774964469;1
7774960666;7
7774966515;9
7774966246;5
7774954127;0
7774957530;0
7774952969;0
7774971662;3
7774952010;27
7774956926;9
7774959811;0
7774971528;5
7774956103;1
7715011702;17
7715007221;1566
7774957471;91
7774957713;125
77746977;64
7715006579;29
7774968048;0
7774956348;0
7774969996;0
7774962102;1
7774948892;0
7774957387;0
7774974892;0
7774968425;0
7774967154;0
0077744646;0
7774967364;0
0077746851;12
7774967602;0
7774967598;0
7774971658;4
7774971118;3
7774972969;0
7774951450;1135
7715012863;9
7774973435;2
7715006519;0
7774951485;2
7774967358;0
7774965185;0
77746481;1
7715010593;2
7774948268;44
7774971089;1
7774956074;29
7774955947;2
7774955237;3
7774970354;2
7715003486;0
7715009122;42
77746347;6
7717895003;7
77746353;4
7715011637;0
7715003138;24
7715000556;1
7774963665;0
77749177;624
77747114;0
77746802;15
7715006678;0
7715003840;1
7715006948;3801
7715012993;6
7717894900;17
77745633;1
7714998823;10
7715006907;6
77749150;3
7774954371;142
7774966522;11
7774966525;13
7774971884;0
7774959084;120
7774965752;0
7774961118;1
7774967318;3
7774957615;0
7774967762;2
0077747034;80
7774968838;4
7774968839;0
7715000249;28
7774953638;1
7774958126;0
7774967603;2
7774964263;0
7774961149;3
7774961507;2
7774956772;8
2230000008;75
7714998661;0
7774961281;2
7774964000;0
7714998836;525
7774976139;0
7774952113;0
7774967781;7
7715004486;77
7774956628;4
4010001487;3
7774949357;6
7774955414;0
7774959676;39
7715011662;4
7774947617;5
7715001228;0
7774960508;5
7774960509;5
7715011621;8
7717894878;139
7774960445;1
7774961454;0
77746965;4
7774966715;0
7774964611;5
7774954557;78
77746964;0
7774957834;89
7774956805;0
7774948873;8
7774959964;4
7774960191;75
7774957807;0
7715005900;4
7774950026;0
2240000001;0
7715010579;0
77747195;0
7774964410;0
7715012756;10
7774955026;2
7715002052;0
7774946543;9
7714998221;11
7774971943;0
7774953026;0
77748381;35
7774966523;15
7774963064;0
7774967376;0
7774967377;0
7774958503;19
7774960269;7
7774953947;2
7774958241;4
7715012647;1
7774961837;0
7774957181;3
7715000231;2
7774960962;0
7715001045;4
7715011501;13
7774957796;16
7774968840;10
7774955771;0
7774946458;0
7774961298;1
7774947108;0
7774965841;0
7774959332;6
7774955960;1
7774953179;16
7774957163;5
7774951550;9
7774953181;11
7774951538;3
7715001201;6
7714999274;0
7774968303;0
7774951199;0
7774958322;1
77746478;1
7774968401;1
7715013112;5
7774954018;1
7774960328;0
7774955636;0
7774967738;0
7774960112;20
7774963794;1
7715002381;5
7774972541;5
7774967752;3
7774961854;1
7774972458;1
7774966717;0
7774967750;0
7774951308;7
7774971793;0
7714998711;29
7774966514;26
7774947982;5
7774969995;0
7774976019;1
7774976020;1
7774976021;1
7774976022;1
77746644;186
7774954627;9
7774959717;4
7774974055;40
7774966719;0
7774967403;0
7774966805;8
7774967753;2
7774967303;14
7774961308;1
7774973421;30
7774957066;0
7774970405;5
7774970404;2
7714999969;1
7715005299;0
7715005857;4
7774956748;0
7774972459;1
7774956755;0
7774966720;1
7774968181;0
7774974527;31
7774962694;0
7774961670;0
7774974108;0
7774961241;1
7774957259;2
2100000599;0
7774957670;0
7715013019;83
7774974546;3
7774974205;1
7774960504;7
7774967341;3
7774967357;0
7774951139;1
7774964180;0
7774972583;0
7774972584;0
7774975177;0
0200000105;1
7774961752;0
7774963193;0
7774963194;0
7774959892;12
7774962323;108
0077745857;8
7774967165;0
7774968317;0
7774974824;0
7774971945;0
7774961290;0
7774959268;0
77744750;14
7774947384;912
7774966930;0
7774966931;0
7774973434;1
7774966948;0
0077745629;16
7774964805;0
7774960356;10
7774971664;0
7774971659;0
7774966793;0
7774962245;0
7774961666;0
7774973857;55
7774971891;0
7774963939;0
7774967468;0
7774967574;0
7774966502;21
7774962706;6
7774956343;1
7774956346;5
7774960426;17
7774955249;4
7774962109;1
7774952667;177
7774955926;3
7774953569;8
7774964285;0
7774960964;0
7774961052;0
7774966190;0
7774958838;0
7774963088;488
7774964115;1
7774955368;0
2622005532;11
0771499720;57
2140000005;0
7774947930;0
7717895000;1
7715003013;15
7714999307;99
7714999808;15
77746346;0
7774949609;6
77746282;0
7774948410;8
7715013147;0
7715003939;0
77746465;0
7774658300;0
0077746463;0
7714999269;0
7774947536;114
7774948071;1
7714998473;2
7715009789;10
7714999781;16
7774949111;0
7715012732;0
7774948653;6
7714999908;0
7715012764;16
7715012808;0
0077744773;0
7715000671;0
77747184;2
77746643;0
7715006838;0
77746768;0
7715006933;5
7715012011;1
7715012006;1
77746741;10
7774948859;17
7715002150;21
7715012468;0
7715010924;0
7715012800;0
7715012535;0
7715012648;0
7715012651;0
7715012653;0
7717895094;0
77745246;0
7774950053;0
7774946684;0
7715006419;0
7715012994;0
7715012997;0
7715013125;0
7715012245;5
7715003311;0
7715012976;0
7715012977;0
7774950779;0
7715000739;0
7715010798;0
7774949611;0
7715012192;0
7715010799;0
7774946776;0
7715002135;289
77746978;41
7715008847;84
7715005852;24
7774947086;9
7715004319;7
7715006208;142
7715004253;22
7715006676;58
7715001136;42
7774948742;0
7774948741;9
7715007167;0
7715012357;0
7715012343;0
7774949400;0
7715012349;0
0077746846;0
7715009312;0
0077745138;3
0077745137;6
77746961;4
0077745057;0
77747152;2
0077745047;6
0077745050;0
0077745049;0
0077745125;0
7715001234;5
0077745094;0
0077745064;0
0077745065;0
7774947558;25
7774948872;0
7774948874;11
7774948875;13
7774948869;9
7774948868;16
7717895106;0
7715010285;0
7714998447;0
7774948214;916
7774950336;1
77746693;0
7774917000;0
7714998180;0
7714998785;12
7715002358;0
7715005741;0
7715007102;0
7715005918;0
7715003277;0
7715001278;0
7715009682;0
7715000968;0
7715007200;0
77746034;0
7774947190;0
7715007531;0
2616000004;6
7717894635;0
0077744727;0
7774946422;2
7774950806;15
7774947145;144
7774949079;0
0771499567;1330
7714998601;138
7774947689;0
0077744835;0
7774949911;0
7774957108;1
7774956876;1
7774975659;0
7774975664;0
7774975665;0
7774962164;0
7774959272;0
7774954571;0
7774951504;2
7774951500;0
7774966921;0
7774966922;0
7774966927;0
7774966928;0
7774966929;0
7774966932;0
7774966933;0
7774966934;0
7774966935;0
7774966936;0
7774966937;0
7774966938;0
7774966939;0
7774966940;0
7774966941;0
7774966942;0
7774966943;0
7774966944;0
7774966945;0
7774966946;0
7774966947;0
7774966950;0
7774966951;0
7774966952;0
7774966953;0
7774966954;0
7774966955;0
7774966956;0
7774966957;0
